starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 20 23:31:22 2023	1679342482	0	58	58	57
Mon Mar 20 23:31:22 2023	1679342482	0	59	59	58
Mon Mar 20 23:31:22 2023	1679342482	2	58	60	57
Mon Mar 20 23:31:22 2023	1679342482	0	59	60	58
Mon Mar 20 23:31:22 2023	1679342482	0	60	61	59
Mon Mar 20 23:31:22 2023	1679342482	6	59	66	58
Mon Mar 20 23:31:22 2023	1679342482	8	58	66	56
Mon Mar 20 23:31:22 2023	1679342482	7	60	66	58
Mon Mar 20 23:31:22 2023	1679342482	8	58	66	56
Mon Mar 20 23:31:22 2023	1679342482	8	58	66	56
Mon Mar 20 23:31:22 2023	1679342482	9	57	66	57
Mon Mar 20 23:31:22 2023	1679342482	9	57	67	57
Mon Mar 20 23:31:22 2023	1679342482	8	60	67	59
Mon Mar 20 23:31:22 2023	1679342482	8	60	67	59
Mon Mar 20 23:31:22 2023	1679342482	10	58	68	57
Mon Mar 20 23:31:22 2023	1679342482	9	59	68	57
Mon Mar 20 23:31:22 2023	1679342482	10	58	68	57
Mon Mar 20 23:31:22 2023	1679342482	10	58	69	57
Mon Mar 20 23:31:22 2023	1679342482	9	60	69	60
Mon Mar 20 23:31:22 2023	1679342482	6	63	69	62
Mon Mar 20 23:31:22 2023	1679342482	8	61	70	60
Mon Mar 20 23:31:22 2023	1679342482	0	70	70	66
Mon Mar 20 23:31:22 2023	1679342482	11	59	70	58
Mon Mar 20 23:31:22 2023	1679342482	12	59	71	58
Mon Mar 20 23:31:22 2023	1679342482	11	60	71	58
Mon Mar 20 23:31:22 2023	1679342482	7	63	71	58
Mon Mar 20 23:31:22 2023	1679342482	12	59	71	58
Mon Mar 20 23:31:22 2023	1679342482	7	63	71	58
Mon Mar 20 23:31:22 2023	1679342482	11	60	71	58
Mon Mar 20 23:31:22 2023	1679342482	6	65	72	62
Mon Mar 20 23:31:22 2023	1679342482	8	64	72	62
Mon Mar 20 23:31:22 2023	1679342482	11	61	72	61
Mon Mar 20 23:31:22 2023	1679342482	6	66	72	62
Mon Mar 20 23:31:22 2023	1679342482	7	66	73	62
Mon Mar 20 23:31:22 2023	1679342482	7	66	73	63
Mon Mar 20 23:31:22 2023	1679342482	12	61	74	61
Mon Mar 20 23:31:22 2023	1679342482	13	61	74	59
Mon Mar 20 23:31:22 2023	1679342482	6	68	74	67
Mon Mar 20 23:31:22 2023	1679342482	8	67	74	63
Mon Mar 20 23:31:22 2023	1679342482	14	60	75	60
Mon Mar 20 23:31:22 2023	1679342482	12	63	75	62
Mon Mar 20 23:31:22 2023	1679342482	7	68	75	67
Mon Mar 20 23:31:22 2023	1679342482	7	68	75	58
Mon Mar 20 23:31:22 2023	1679342482	14	61	75	60
Mon Mar 20 23:31:22 2023	1679342482	7	68	75	67
Mon Mar 20 23:31:22 2023	1679342482	7	69	76	68
Mon Mar 20 23:31:22 2023	1679342482	7	69	76	68
Mon Mar 20 23:31:22 2023	1679342482	11	65	76	60
Mon Mar 20 23:31:22 2023	1679342482	15	62	77	61
Mon Mar 20 23:31:22 2023	1679342482	8	69	77	68
Mon Mar 20 23:31:22 2023	1679342482	8	69	77	68
Mon Mar 20 23:31:22 2023	1679342482	12	66	78	61
Mon Mar 20 23:31:22 2023	1679342482	13	66	78	62
Mon Mar 20 23:31:22 2023	1679342482	14	65	79	62
Mon Mar 20 23:31:22 2023	1679342482	11	69	80	65
Mon Mar 20 23:31:22 2023	1679342482	13	72	85	71
Mon Mar 20 23:31:22 2023	1679342482	14	71	85	67
Mon Mar 20 23:31:22 2023	1679342482	13	73	86	72
Mon Mar 20 23:31:22 2023	1679342482	15	74	88	69
