starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 20 23:30:31 2023	1679342431	1	9	11	9
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	4
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	4
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	7
Mon Mar 20 23:30:31 2023	1679342431	1	9	11	9
Mon Mar 20 23:30:31 2023	1679342431	1	9	11	8
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	0	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	9	11	9
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	8
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	2	9	11	5
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	6
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	6
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	6
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	6
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	6
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	4
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	5
Mon Mar 20 23:30:31 2023	1679342431	3	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	5
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	6
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	5	6	11	3
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	6
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	3
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	7
Mon Mar 20 23:30:31 2023	1679342431	4	7	11	6
Mon Mar 20 23:30:31 2023	1679342431	5	7	11	3
Mon Mar 20 23:30:31 2023	1679342431	5	7	11	5
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	4	8	11	6
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	9
Mon Mar 20 23:30:31 2023	1679342431	2	9	11	9
Mon Mar 20 23:30:31 2023	1679342431	1	11	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	2	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	7
Mon Mar 20 23:30:31 2023	1679342431	4	8	11	6
Mon Mar 20 23:30:31 2023	1679342431	0	11	11	8
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	0	11	11	10
Mon Mar 20 23:30:31 2023	1679342431	3	8	11	6
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	3	9	11	9
Mon Mar 20 23:30:31 2023	1679342431	2	9	11	9
Mon Mar 20 23:30:31 2023	1679342431	1	11	11	11
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	11	10
Mon Mar 20 23:30:31 2023	1679342431	2	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	3	8	12	8
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	9
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	5
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	2	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	7
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	2	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	2	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	5	7	12	4
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	3	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	0	12	12	11
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	11
Mon Mar 20 23:30:31 2023	1679342431	1	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	2	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	7
Mon Mar 20 23:30:31 2023	1679342431	2	10	12	10
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	4	9	12	7
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	0	12	12	12
Mon Mar 20 23:30:31 2023	1679342431	5	7	12	5
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	7
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	0	12	12	12
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	5	7	12	5
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	7
Mon Mar 20 23:30:31 2023	1679342431	3	9	12	9
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	8
Mon Mar 20 23:30:31 2023	1679342431	1	11	12	10
Mon Mar 20 23:30:31 2023	1679342431	0	12	12	11
Mon Mar 20 23:30:31 2023	1679342431	4	9	12	7
Mon Mar 20 23:30:31 2023	1679342431	4	8	12	7
Mon Mar 20 23:30:31 2023	1679342431	0	12	12	11
Mon Mar 20 23:30:31 2023	1679342431	6	7	13	5
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	11
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	3	9	13	7
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	3	9	13	7
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	9
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	0	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	6	7	13	5
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	12
Mon Mar 20 23:30:31 2023	1679342431	3	9	13	7
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	5
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	12
Mon Mar 20 23:30:31 2023	1679342431	6	7	13	5
Mon Mar 20 23:30:31 2023	1679342431	5	7	13	5
Mon Mar 20 23:30:31 2023	1679342431	5	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	10
Mon Mar 20 23:30:31 2023	1679342431	6	7	13	5
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	12
Mon Mar 20 23:30:31 2023	1679342431	4	9	13	8
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	13
Mon Mar 20 23:30:31 2023	1679342431	4	9	13	7
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	12
Mon Mar 20 23:30:31 2023	1679342431	2	12	13	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	13
Mon Mar 20 23:30:31 2023	1679342431	3	10	13	7
Mon Mar 20 23:30:31 2023	1679342431	1	13	13	13
Mon Mar 20 23:30:31 2023	1679342431	2	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	6	8	13	6
Mon Mar 20 23:30:31 2023	1679342431	2	11	13	11
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	1	12	13	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	13	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	13	11
Mon Mar 20 23:30:31 2023	1679342431	3	10	14	7
Mon Mar 20 23:30:31 2023	1679342431	2	11	14	11
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	11
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	11
Mon Mar 20 23:30:31 2023	1679342431	2	11	14	11
Mon Mar 20 23:30:31 2023	1679342431	1	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	6	8	14	7
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	11
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	5	9	14	8
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	4	10	14	7
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	3	11	14	11
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	3	11	14	11
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	14	13
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	1	13	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	4	10	14	7
Mon Mar 20 23:30:31 2023	1679342431	4	10	14	10
Mon Mar 20 23:30:31 2023	1679342431	2	12	14	12
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	14
Mon Mar 20 23:30:31 2023	1679342431	0	14	14	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	10
Mon Mar 20 23:30:31 2023	1679342431	1	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	12
Mon Mar 20 23:30:31 2023	1679342431	1	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	5	9	15	7
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	0	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	3	12	15	12
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	3	12	15	12
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	2	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	3	12	15	12
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	2	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	3	13	15	12
Mon Mar 20 23:30:31 2023	1679342431	3	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	1	14	15	14
Mon Mar 20 23:30:31 2023	1679342431	3	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	15	13
Mon Mar 20 23:30:31 2023	1679342431	3	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	3	13	15	13
Mon Mar 20 23:30:31 2023	1679342431	0	15	15	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	3	13	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	13	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	3	13	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	13
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	2	13	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	0	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	3	13	16	13
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	4	12	16	12
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	5	11	16	11
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	3	14	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	3	14	16	13
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	13
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	13
Mon Mar 20 23:30:31 2023	1679342431	3	13	16	13
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	13
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	13
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	15
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	5	11	16	11
Mon Mar 20 23:30:31 2023	1679342431	1	15	16	15
Mon Mar 20 23:30:31 2023	1679342431	2	14	16	14
Mon Mar 20 23:30:31 2023	1679342431	0	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	16	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	15
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	0	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	0	17	17	15
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	15
Mon Mar 20 23:30:31 2023	1679342431	1	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	4	13	17	13
Mon Mar 20 23:30:31 2023	1679342431	2	15	17	14
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	16	17	16
Mon Mar 20 23:30:31 2023	1679342431	1	15	17	15
